file_name,NOSE_x,NOSE_y,NOSE_score,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_score,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_score,class_no,class_name
sit_cross_legged\15_F160A_4_647.jpg,890.0,601.0,0.3600701,879.0,590.0,0.30759484,900.0,591.0,0.3927664,860.0,610.0,0.49584308,919.0,614.0,0.5097078,831.0,660.0,0.5648955,939.0,653.0,0.608286,819.0,675.0,0.28083357,965.0,701.0,0.48788375,870.0,679.0,0.10574567,941.0,687.0,0.21356419,857.0,802.0,0.52081835,933.0,801.0,0.52000904,814.0,675.0,0.3780291,998.0,688.0,0.5983615,863.0,707.0,0.21316399,919.0,710.0,0.22639087,3,sit_cross_legged
sit_cross_legged\15_F160A_4_648.jpg,890.0,601.0,0.39121884,879.0,590.0,0.35360944,900.0,591.0,0.44782296,858.0,608.0,0.4752637,918.0,612.0,0.55256474,831.0,660.0,0.6212301,938.0,652.0,0.6422769,817.0,678.0,0.21767052,965.0,701.0,0.48064733,874.0,679.0,0.1052378,942.0,687.0,0.23153782,858.0,802.0,0.69379795,933.0,801.0,0.60350955,814.0,675.0,0.35775372,997.0,689.0,0.59713244,862.0,708.0,0.24277334,920.0,711.0,0.22814542,3,sit_cross_legged
sit_cross_legged\15_F160A_4_650.jpg,891.0,601.0,0.36013165,880.0,591.0,0.3278364,901.0,592.0,0.42508778,858.0,609.0,0.4586897,920.0,613.0,0.512922,832.0,660.0,0.5835609,939.0,653.0,0.626253,815.0,678.0,0.21177444,967.0,700.0,0.43140563,870.0,677.0,0.10832689,941.0,687.0,0.19981158,858.0,803.0,0.67955565,933.0,803.0,0.6806814,813.0,674.0,0.42098707,998.0,688.0,0.6112521,864.0,715.0,0.18353711,919.0,710.0,0.19502896,3,sit_cross_legged
sit_cross_legged\15_F160A_4_651.jpg,890.0,601.0,0.41422245,880.0,589.0,0.41125184,900.0,591.0,0.44158915,861.0,609.0,0.53294384,919.0,614.0,0.5071999,831.0,662.0,0.7477559,939.0,654.0,0.6343929,819.0,674.0,0.25684166,965.0,700.0,0.45343038,870.0,673.0,0.100681186,940.0,682.0,0.2312572,859.0,804.0,0.6656805,932.0,803.0,0.7227476,814.0,674.0,0.5441989,998.0,688.0,0.6778047,864.0,706.0,0.18501997,927.0,707.0,0.16418329,3,sit_cross_legged
sit_cross_legged\15_F160A_4_653.jpg,889.0,603.0,0.41031826,880.0,590.0,0.47723848,900.0,592.0,0.47721595,859.0,610.0,0.35244352,919.0,616.0,0.5050564,830.0,664.0,0.71635294,940.0,654.0,0.6592272,817.0,675.0,0.21050401,966.0,703.0,0.44535846,872.0,673.0,0.10559436,938.0,683.0,0.19527389,858.0,805.0,0.68902767,933.0,804.0,0.6982911,813.0,674.0,0.55978227,998.0,688.0,0.7250749,872.0,709.0,0.19962747,918.0,711.0,0.18361212,3,sit_cross_legged
sit_cross_legged\15_F160A_4_654.jpg,891.0,602.0,0.37606466,881.0,589.0,0.3624351,900.0,593.0,0.39167708,858.0,609.0,0.38224983,920.0,615.0,0.46426895,829.0,664.0,0.7336662,940.0,655.0,0.6335602,818.0,674.0,0.29753917,968.0,697.0,0.46548885,869.0,674.0,0.10124708,940.0,683.0,0.23645285,858.0,805.0,0.6716529,932.0,805.0,0.71291554,814.0,673.0,0.506215,998.0,689.0,0.65507185,870.0,707.0,0.19395573,920.0,710.0,0.17996712,3,sit_cross_legged
sit_cross_legged\15_F160A_4_655.jpg,890.0,600.0,0.43224993,880.0,587.0,0.3786641,901.0,588.0,0.5283628,859.0,607.0,0.33096787,919.0,614.0,0.44729942,830.0,663.0,0.72854143,941.0,654.0,0.670187,819.0,674.0,0.26616624,967.0,697.0,0.46498013,870.0,673.0,0.10441685,940.0,689.0,0.22563617,858.0,804.0,0.6746547,932.0,803.0,0.7169082,815.0,671.0,0.41311282,998.0,688.0,0.64897823,869.0,700.0,0.20745276,919.0,709.0,0.2123265,3,sit_cross_legged
sit_cross_legged\15_F160A_4_657.jpg,890.0,602.0,0.3750788,881.0,589.0,0.35165185,900.0,592.0,0.39732358,862.0,610.0,0.5219478,920.0,615.0,0.45276326,830.0,665.0,0.7536775,941.0,656.0,0.6354704,819.0,675.0,0.28558525,967.0,701.0,0.5063909,869.0,672.0,0.10482947,941.0,687.0,0.23544607,858.0,805.0,0.6737844,931.0,805.0,0.6857976,815.0,675.0,0.56846035,996.0,689.0,0.63257575,870.0,705.0,0.18812175,920.0,708.0,0.20901516,3,sit_cross_legged
sit_cross_legged\15_F160A_4_658.jpg,889.0,601.0,0.42826265,880.0,588.0,0.36679128,900.0,590.0,0.5422362,859.0,607.0,0.48063123,917.0,614.0,0.30095372,830.0,663.0,0.70422864,940.0,655.0,0.6730784,817.0,675.0,0.22879378,967.0,706.0,0.5219654,870.0,678.0,0.11111168,944.0,687.0,0.23267075,858.0,804.0,0.6722567,930.0,804.0,0.70566976,814.0,673.0,0.59183073,995.0,690.0,0.5619427,870.0,705.0,0.19281778,918.0,709.0,0.19144796,3,sit_cross_legged
sit_cross_legged\15_F160A_4_659.jpg,892.0,603.0,0.22753973,880.0,591.0,0.17376739,901.0,593.0,0.19375095,861.0,608.0,0.34686032,919.0,614.0,0.42598176,830.0,665.0,0.69704545,940.0,657.0,0.57659596,818.0,675.0,0.28512847,964.0,703.0,0.4475783,863.0,670.0,0.12098524,941.0,682.0,0.21768576,858.0,805.0,0.6233014,930.0,803.0,0.6685935,815.0,676.0,0.53552234,993.0,692.0,0.5407759,876.0,705.0,0.15275781,919.0,709.0,0.15115207,3,sit_cross_legged
sit_cross_legged\15_F160A_4_660.jpg,893.0,601.0,0.3097776,882.0,589.0,0.34091717,902.0,590.0,0.3332698,861.0,605.0,0.42024404,919.0,611.0,0.54533404,831.0,665.0,0.63805103,940.0,655.0,0.5472548,817.0,675.0,0.2445458,962.0,704.0,0.4293226,870.0,679.0,0.10181541,935.0,683.0,0.20407218,860.0,805.0,0.6311508,932.0,804.0,0.67745316,814.0,676.0,0.53238964,997.0,690.0,0.6144712,870.0,707.0,0.17143808,919.0,704.0,0.1802677,3,sit_cross_legged
sit_cross_legged\15_F160A_4_661.jpg,891.0,603.0,0.36269093,881.0,590.0,0.37525377,901.0,591.0,0.43331715,862.0,606.0,0.5209075,918.0,612.0,0.56067306,830.0,665.0,0.66969836,940.0,655.0,0.5913124,816.0,676.0,0.22947006,963.0,707.0,0.475144,872.0,680.0,0.102559745,934.0,685.0,0.22133027,858.0,805.0,0.67786753,931.0,804.0,0.68880486,814.0,676.0,0.5703677,997.0,690.0,0.5933387,866.0,708.0,0.16832563,919.0,711.0,0.18038689,3,sit_cross_legged
sit_cross_legged\15_F160A_4_662.jpg,891.0,604.0,0.2798796,880.0,592.0,0.23357822,901.0,595.0,0.18357736,860.0,608.0,0.42794845,917.0,613.0,0.47896212,832.0,667.0,0.6654571,938.0,657.0,0.6057066,815.0,676.0,0.21959667,966.0,706.0,0.41352844,865.0,676.0,0.10799556,943.0,690.0,0.18048067,858.0,804.0,0.62172914,931.0,804.0,0.655768,814.0,677.0,0.54332554,995.0,691.0,0.6163131,876.0,708.0,0.16334048,906.0,703.0,0.24007575,3,sit_cross_legged
sit_cross_legged\15_F160A_4_663.jpg,892.0,606.0,0.15271631,881.0,594.0,0.20577599,902.0,597.0,0.17043638,859.0,609.0,0.3955796,918.0,614.0,0.4884958,831.0,663.0,0.6030725,938.0,657.0,0.55098546,817.0,680.0,0.26066875,965.0,706.0,0.38195035,861.0,677.0,0.11749933,945.0,689.0,0.1889181,860.0,802.0,0.6376356,929.0,802.0,0.6998306,816.0,678.0,0.32653025,992.0,693.0,0.4117199,866.0,707.0,0.18301393,947.0,708.0,0.11201692,3,sit_cross_legged
sit_cross_legged\15_F160A_4_665.jpg,889.0,606.0,0.18625863,878.0,595.0,0.1754549,902.0,595.0,0.18964517,858.0,609.0,0.3450798,918.0,615.0,0.39029202,830.0,666.0,0.694332,938.0,659.0,0.5710756,820.0,677.0,0.2800793,967.0,706.0,0.36159763,861.0,678.0,0.10565283,951.0,691.0,0.15428728,859.0,801.0,0.5504211,931.0,802.0,0.68210435,817.0,676.0,0.36698776,994.0,691.0,0.59899557,867.0,707.0,0.18193138,911.0,701.0,0.20473354,3,sit_cross_legged
sit_cross_legged\15_F160A_4_666.jpg,890.0,603.0,0.25628352,878.0,591.0,0.20222847,901.0,592.0,0.19701086,857.0,605.0,0.41160315,916.0,611.0,0.43648794,830.0,661.0,0.7455268,938.0,656.0,0.6590961,819.0,682.0,0.23774667,960.0,714.0,0.4595892,861.0,692.0,0.15100943,948.0,695.0,0.21150604,859.0,801.0,0.5753877,930.0,802.0,0.71939737,817.0,677.0,0.24631584,993.0,692.0,0.50879717,860.0,716.0,0.18862505,939.0,709.0,0.16269463,3,sit_cross_legged
sit_cross_legged\15_F160A_4_669.jpg,889.0,598.0,0.45127466,878.0,585.0,0.4659044,900.0,586.0,0.4084963,857.0,601.0,0.42768502,916.0,606.0,0.5556086,829.0,658.0,0.62993014,939.0,656.0,0.73479867,825.0,693.0,0.18047556,961.0,719.0,0.40693292,865.0,696.0,0.15107487,949.0,702.0,0.15563394,857.0,800.0,0.52975744,929.0,802.0,0.6078049,818.0,676.0,0.37096983,996.0,691.0,0.5249587,859.0,713.0,0.26164553,939.0,711.0,0.20205748,3,sit_cross_legged
sit_cross_legged\15_F160A_4_670.jpg,889.0,599.0,0.30210996,878.0,587.0,0.29101777,900.0,588.0,0.28725287,856.0,603.0,0.3366603,915.0,609.0,0.5154586,829.0,659.0,0.55942154,939.0,657.0,0.7109374,828.0,699.0,0.15528159,959.0,721.0,0.52240145,869.0,704.0,0.17329602,946.0,712.0,0.11637685,856.0,799.0,0.48409182,928.0,801.0,0.7312256,817.0,675.0,0.36370686,998.0,691.0,0.6336973,867.0,714.0,0.26105887,935.0,720.0,0.16069984,3,sit_cross_legged
sit_cross_legged\15_F160A_4_671.jpg,888.0,601.0,0.3507736,877.0,589.0,0.25628087,899.0,587.0,0.38919586,858.0,603.0,0.5778098,915.0,606.0,0.531133,828.0,662.0,0.76487637,939.0,656.0,0.6730999,829.0,701.0,0.14544225,958.0,721.0,0.45516014,865.0,692.0,0.11904738,932.0,705.0,0.14114773,860.0,799.0,0.6379535,928.0,798.0,0.7001817,826.0,690.0,0.21845922,995.0,689.0,0.63766545,864.0,708.0,0.14463116,913.0,714.0,0.2766942,3,sit_cross_legged
sit_cross_legged\15_F160A_4_672.jpg,887.0,598.0,0.38354623,878.0,584.0,0.5712017,898.0,586.0,0.30044657,858.0,597.0,0.5225235,912.0,603.0,0.61802036,826.0,660.0,0.60737634,938.0,656.0,0.6540457,829.0,704.0,0.18951988,957.0,726.0,0.44044647,864.0,695.0,0.15700313,930.0,716.0,0.12504663,859.0,800.0,0.68368757,926.0,798.0,0.75030553,831.0,702.0,0.21359779,995.0,690.0,0.6054841,865.0,713.0,0.2721414,919.0,718.0,0.26835373,3,sit_cross_legged
sit_cross_legged\15_F160A_4_673.jpg,887.0,597.0,0.3608893,878.0,584.0,0.46404406,898.0,584.0,0.45160237,857.0,598.0,0.55033827,912.0,603.0,0.5642439,828.0,662.0,0.79374737,939.0,656.0,0.6060326,825.0,702.0,0.1781008,958.0,725.0,0.47522965,863.0,700.0,0.14089447,931.0,723.0,0.1365932,858.0,799.0,0.6470102,925.0,797.0,0.7548644,824.0,691.0,0.2381768,965.0,694.0,0.34222117,867.0,712.0,0.25059727,912.0,724.0,0.30836752,3,sit_cross_legged
sit_cross_legged\15_F160A_4_674.jpg,888.0,600.0,0.23563533,878.0,587.0,0.22270367,901.0,588.0,0.28200296,858.0,600.0,0.49169457,915.0,607.0,0.405699,830.0,663.0,0.7253144,938.0,658.0,0.6295498,826.0,702.0,0.20407853,958.0,727.0,0.45214388,856.0,681.0,0.15406315,938.0,707.0,0.12520197,859.0,797.0,0.5983042,927.0,796.0,0.73325896,825.0,694.0,0.22654055,990.0,693.0,0.331305,867.0,705.0,0.1459406,945.0,722.0,0.21950445,3,sit_cross_legged
sit_cross_legged\15_F160A_4_675.jpg,886.0,599.0,0.3039782,878.0,585.0,0.53850424,899.0,587.0,0.3587825,857.0,599.0,0.5823491,913.0,608.0,0.37666073,827.0,660.0,0.5757886,937.0,657.0,0.68639743,829.0,706.0,0.18645442,957.0,726.0,0.5240716,853.0,677.0,0.16806124,957.0,696.0,0.21773614,859.0,798.0,0.64890885,926.0,795.0,0.6036739,826.0,698.0,0.2640932,991.0,691.0,0.47003666,864.0,705.0,0.1542321,923.0,715.0,0.23125373,3,sit_cross_legged
sit_cross_legged\15_F160A_4_676.jpg,890.0,599.0,0.28978744,878.0,586.0,0.30347535,901.0,587.0,0.3460298,857.0,599.0,0.5240142,913.0,604.0,0.5338265,828.0,660.0,0.6231039,939.0,659.0,0.67939,828.0,704.0,0.20620956,957.0,727.0,0.46514583,856.0,683.0,0.14597492,950.0,708.0,0.19631323,860.0,797.0,0.5702797,924.0,796.0,0.7694526,827.0,697.0,0.2660015,963.0,704.0,0.1856748,872.0,710.0,0.21698102,912.0,731.0,0.25583133,3,sit_cross_legged
sit_cross_legged\15_F160A_4_677.jpg,891.0,600.0,0.17703491,878.0,587.0,0.20492733,902.0,589.0,0.23370291,856.0,600.0,0.4467884,914.0,608.0,0.4270089,831.0,664.0,0.6747602,937.0,660.0,0.55350935,825.0,696.0,0.21264152,956.0,730.0,0.31611156,850.0,676.0,0.14014585,953.0,701.0,0.17409901,860.0,797.0,0.64694345,924.0,796.0,0.7822176,821.0,688.0,0.18176699,962.0,696.0,0.23628457,872.0,713.0,0.16651337,945.0,725.0,0.16051488,3,sit_cross_legged
sit_cross_legged\15_F160A_4_678.jpg,891.0,600.0,0.25515386,879.0,587.0,0.31324613,902.0,588.0,0.33737952,857.0,600.0,0.49020207,915.0,608.0,0.43599278,828.0,662.0,0.54333645,937.0,661.0,0.5715193,827.0,696.0,0.18420961,958.0,731.0,0.47403696,862.0,686.0,0.15936919,952.0,704.0,0.16324715,858.0,797.0,0.5290102,926.0,797.0,0.7620759,822.0,688.0,0.22656038,973.0,696.0,0.24098429,872.0,708.0,0.22115374,939.0,720.0,0.21465006,3,sit_cross_legged
sit_cross_legged\15_F160A_4_679.jpg,890.0,601.0,0.2873713,879.0,587.0,0.36855078,901.0,590.0,0.32294008,857.0,601.0,0.48607796,915.0,609.0,0.40178382,827.0,666.0,0.74241006,936.0,660.0,0.6242199,830.0,697.0,0.15827484,956.0,734.0,0.47305524,864.0,685.0,0.14369173,956.0,697.0,0.23291719,858.0,798.0,0.6441745,925.0,796.0,0.7725388,829.0,692.0,0.24993926,961.0,697.0,0.33745784,872.0,709.0,0.23298022,924.0,730.0,0.13733256,3,sit_cross_legged
sit_cross_legged\15_F160A_4_682.jpg,889.0,603.0,0.3071797,880.0,588.0,0.43687823,901.0,590.0,0.44045833,858.0,599.0,0.56627166,914.0,608.0,0.49467102,823.0,665.0,0.6566118,936.0,662.0,0.6736227,821.0,670.0,0.18216899,955.0,737.0,0.54054296,870.0,670.0,0.10308538,948.0,694.0,0.178254,857.0,798.0,0.61964643,923.0,796.0,0.7460669,826.0,687.0,0.2174394,959.0,698.0,0.4089147,881.0,708.0,0.18987484,922.0,722.0,0.13923581,3,sit_cross_legged
sit_cross_legged\15_F160A_4_684.jpg,890.0,602.0,0.34829652,880.0,589.0,0.503448,900.0,593.0,0.34580925,859.0,601.0,0.4396978,913.0,612.0,0.37755492,823.0,668.0,0.6810235,936.0,663.0,0.68496335,822.0,668.0,0.2235405,953.0,736.0,0.48229653,875.0,664.0,0.11717388,948.0,688.0,0.1867144,857.0,800.0,0.73307335,923.0,802.0,0.75439966,815.0,676.0,0.5536214,959.0,699.0,0.40295145,887.0,701.0,0.13495159,934.0,720.0,0.10288423,3,sit_cross_legged
sit_cross_legged\15_F160A_4_687.jpg,888.0,604.0,0.44740078,879.0,592.0,0.55500704,899.0,593.0,0.48184973,859.0,604.0,0.5321677,914.0,615.0,0.3556925,823.0,670.0,0.639778,939.0,664.0,0.76750815,824.0,672.0,0.20235364,953.0,730.0,0.54525566,869.0,668.0,0.13911912,942.0,689.0,0.20097291,856.0,799.0,0.6623122,924.0,801.0,0.7834055,816.0,675.0,0.4241764,1002.0,692.0,0.74634814,871.0,688.0,0.17231521,925.0,706.0,0.16152522,3,sit_cross_legged
sit_cross_legged\15_F160A_4_688.jpg,887.0,603.0,0.37790778,880.0,589.0,0.6752422,898.0,592.0,0.41313934,859.0,601.0,0.52155125,913.0,611.0,0.37896007,822.0,668.0,0.5945115,941.0,664.0,0.5354639,843.0,697.0,0.122598745,953.0,733.0,0.6162491,872.0,669.0,0.14381169,943.0,688.0,0.19444762,856.0,800.0,0.6496482,924.0,802.0,0.80585,816.0,674.0,0.5339643,1005.0,691.0,0.7292423,871.0,684.0,0.21441059,924.0,694.0,0.2596041,3,sit_cross_legged
sit_cross_legged\15_F160A_4_693.jpg,885.0,612.0,0.33677426,874.0,598.0,0.46579933,898.0,599.0,0.33242485,849.0,620.0,0.4255942,918.0,618.0,0.36990768,819.0,678.0,0.5760274,943.0,667.0,0.7728581,830.0,667.0,0.12564206,955.0,728.0,0.73233473,880.0,657.0,0.13289331,942.0,685.0,0.16054079,856.0,800.0,0.63806343,925.0,804.0,0.67325103,815.0,675.0,0.4982958,999.0,691.0,0.6612886,893.0,702.0,0.17659871,930.0,699.0,0.123947084,3,sit_cross_legged
sit_cross_legged\15_F160A_4_697.jpg,883.0,621.0,0.3294426,869.0,611.0,0.4058437,894.0,609.0,0.39179188,845.0,631.0,0.41479948,913.0,623.0,0.47373915,820.0,678.0,0.62987244,941.0,667.0,0.7400698,851.0,694.0,0.13886869,955.0,717.0,0.38184643,881.0,673.0,0.14848988,934.0,686.0,0.17854583,855.0,801.0,0.7832911,926.0,806.0,0.773672,817.0,674.0,0.67322135,998.0,693.0,0.7444496,876.0,692.0,0.21702196,927.0,704.0,0.14928894,3,sit_cross_legged
sit_cross_legged\15_F160A_4_698.jpg,885.0,622.0,0.3583661,873.0,609.0,0.4301896,897.0,607.0,0.31519014,847.0,628.0,0.4020889,913.0,620.0,0.4748931,820.0,678.0,0.68089306,943.0,668.0,0.7278354,850.0,692.0,0.15547904,956.0,724.0,0.45857987,879.0,676.0,0.13017105,940.0,689.0,0.15548518,855.0,803.0,0.60596055,926.0,809.0,0.5337908,816.0,675.0,0.66309685,998.0,693.0,0.76538426,875.0,697.0,0.21067983,936.0,710.0,0.13674198,3,sit_cross_legged
sit_cross_legged\15_F160A_4_701.jpg,887.0,616.0,0.37358057,876.0,601.0,0.50056505,897.0,600.0,0.5176028,852.0,620.0,0.4355016,913.0,615.0,0.55409265,822.0,674.0,0.6104424,949.0,666.0,0.6228949,853.0,695.0,0.1752661,955.0,727.0,0.50372005,883.0,686.0,0.15803185,940.0,689.0,0.15215854,854.0,800.0,0.7318374,929.0,805.0,0.616624,814.0,676.0,0.56101596,1001.0,693.0,0.78258157,881.0,698.0,0.24849159,938.0,704.0,0.15984616,3,sit_cross_legged
sit_cross_legged\15_F160A_4_706.jpg,887.0,615.0,0.36888587,877.0,598.0,0.4981346,898.0,598.0,0.3667604,857.0,616.0,0.5387732,914.0,613.0,0.5133119,827.0,672.0,0.5581975,951.0,664.0,0.7083261,855.0,696.0,0.20477897,960.0,726.0,0.58626723,876.0,702.0,0.117786355,945.0,705.0,0.17262632,857.0,798.0,0.6868925,935.0,799.0,0.610236,815.0,674.0,0.6696565,1003.0,692.0,0.72212774,873.0,690.0,0.21265718,920.0,694.0,0.2540575,3,sit_cross_legged
sit_cross_legged\15_F160A_4_707.jpg,887.0,611.0,0.39965132,877.0,596.0,0.42394385,898.0,594.0,0.45102993,857.0,615.0,0.3997407,916.0,612.0,0.47166026,827.0,674.0,0.52746964,952.0,664.0,0.72096294,853.0,692.0,0.18652448,961.0,722.0,0.6068847,885.0,701.0,0.15916295,939.0,703.0,0.13609265,857.0,798.0,0.68310195,933.0,800.0,0.61538064,815.0,674.0,0.7312598,1002.0,692.0,0.74034745,878.0,700.0,0.24423498,919.0,715.0,0.26470774,3,sit_cross_legged
sit_cross_legged\15_F160A_4_708.jpg,887.0,613.0,0.35327893,877.0,596.0,0.4658909,898.0,595.0,0.47568154,855.0,616.0,0.42800102,914.0,612.0,0.48744705,825.0,673.0,0.5372511,951.0,664.0,0.666921,851.0,692.0,0.18229102,960.0,726.0,0.56599647,885.0,700.0,0.15108529,946.0,703.0,0.17245804,857.0,799.0,0.6546211,933.0,800.0,0.6101619,815.0,674.0,0.7657888,968.0,698.0,0.25615963,877.0,694.0,0.24429432,922.0,707.0,0.27314445,3,sit_cross_legged
sit_cross_legged\15_F160A_4_709.jpg,887.0,612.0,0.47080308,877.0,598.0,0.45406666,898.0,596.0,0.5103846,858.0,612.0,0.48937714,917.0,613.0,0.3983664,825.0,672.0,0.5430485,955.0,665.0,0.737626,853.0,694.0,0.23025669,959.0,729.0,0.7236915,882.0,700.0,0.14740278,939.0,706.0,0.12677039,858.0,799.0,0.68616116,933.0,801.0,0.63136506,814.0,674.0,0.7901658,1003.0,691.0,0.8112366,874.0,690.0,0.25524193,921.0,690.0,0.21719985,3,sit_cross_legged
sit_cross_legged\15_F160A_4_719.jpg,896.0,617.0,0.41174677,884.0,603.0,0.4529512,906.0,602.0,0.47382337,863.0,619.0,0.3447852,925.0,616.0,0.4540737,844.0,671.0,0.30490354,959.0,675.0,0.7518251,864.0,701.0,0.13243619,963.0,724.0,0.5308336,886.0,695.0,0.13703969,931.0,689.0,0.13635235,860.0,795.0,0.54667586,936.0,796.0,0.55193603,811.0,672.0,0.8450358,997.0,690.0,0.7782532,877.0,692.0,0.2195025,907.0,685.0,0.20192932,3,sit_cross_legged
sit_cross_legged\15_F160A_4_722.jpg,897.0,622.0,0.3887921,885.0,607.0,0.4867364,907.0,606.0,0.50299037,862.0,624.0,0.380057,927.0,624.0,0.3097588,831.0,674.0,0.39643228,960.0,678.0,0.7742934,857.0,696.0,0.18655182,958.0,728.0,0.44856423,881.0,698.0,0.15188585,938.0,702.0,0.14713806,859.0,797.0,0.50976,935.0,798.0,0.74729246,813.0,671.0,0.7439212,998.0,691.0,0.62107736,875.0,696.0,0.18917912,913.0,697.0,0.23025642,3,sit_cross_legged
sit_cross_legged\15_F160A_4_725.jpg,898.0,623.0,0.42549092,886.0,608.0,0.5009907,909.0,606.0,0.4386229,864.0,625.0,0.35555157,930.0,621.0,0.4837071,836.0,675.0,0.35605657,962.0,682.0,0.51976526,861.0,695.0,0.22345346,969.0,729.0,0.32473335,876.0,692.0,0.10763817,940.0,699.0,0.14290315,857.0,799.0,0.5978749,935.0,801.0,0.7145767,813.0,671.0,0.8173031,995.0,692.0,0.61904645,877.0,691.0,0.19292368,916.0,689.0,0.22949082,3,sit_cross_legged
sit_cross_legged\15_F160A_4_726.jpg,898.0,622.0,0.46530828,887.0,609.0,0.57236755,909.0,607.0,0.42122054,867.0,622.0,0.49513787,929.0,622.0,0.49372187,841.0,676.0,0.31556794,967.0,683.0,0.61173624,859.0,697.0,0.22547606,969.0,724.0,0.45963305,879.0,696.0,0.1491275,942.0,705.0,0.14924829,857.0,799.0,0.6655252,936.0,799.0,0.5383072,812.0,674.0,0.8837446,994.0,694.0,0.63167316,876.0,699.0,0.22022405,910.0,694.0,0.23218207,3,sit_cross_legged
sit_cross_legged\15_F160A_4_727.jpg,898.0,623.0,0.36850223,885.0,609.0,0.53648007,908.0,606.0,0.4310919,867.0,627.0,0.46788874,931.0,621.0,0.4499829,846.0,681.0,0.31181782,965.0,685.0,0.6000357,859.0,698.0,0.23419943,973.0,727.0,0.4254667,877.0,698.0,0.15405743,942.0,705.0,0.1482863,860.0,799.0,0.71541476,937.0,797.0,0.47800028,812.0,671.0,0.77581775,960.0,699.0,0.17310669,879.0,698.0,0.28542408,913.0,689.0,0.18192968,3,sit_cross_legged
sit_cross_legged\15_F160A_4_729.jpg,896.0,623.0,0.4373071,881.0,612.0,0.5155894,907.0,607.0,0.4933718,862.0,628.0,0.4743227,932.0,621.0,0.49678195,840.0,679.0,0.2165895,973.0,685.0,0.704206,860.0,696.0,0.21546093,969.0,725.0,0.42628795,875.0,694.0,0.10640037,934.0,702.0,0.12904184,858.0,801.0,0.6427895,932.0,805.0,0.76911503,814.0,674.0,0.85704505,996.0,692.0,0.78723085,878.0,698.0,0.25401047,917.0,693.0,0.22609162,3,sit_cross_legged
sit_cross_legged\15_F160A_4_730.jpg,898.0,620.0,0.44870064,886.0,607.0,0.43819508,908.0,604.0,0.53246313,865.0,625.0,0.48757187,931.0,619.0,0.5143684,847.0,680.0,0.19904645,968.0,685.0,0.7739469,863.0,698.0,0.1903068,971.0,725.0,0.35077953,881.0,699.0,0.15660463,938.0,704.0,0.12472051,860.0,801.0,0.6710644,934.0,803.0,0.64320564,812.0,671.0,0.7450433,996.0,692.0,0.6552864,879.0,697.0,0.2543697,912.0,692.0,0.20792878,3,sit_cross_legged
sit_cross_legged\15_F160A_4_732.jpg,897.0,622.0,0.38863757,883.0,611.0,0.46265277,908.0,607.0,0.3037108,864.0,629.0,0.51105475,933.0,625.0,0.39021584,845.0,683.0,0.24734995,966.0,686.0,0.65758926,858.0,696.0,0.21134593,972.0,722.0,0.46247336,877.0,697.0,0.14345597,941.0,705.0,0.12727128,859.0,800.0,0.5549413,934.0,801.0,0.65391356,812.0,673.0,0.80361944,962.0,695.0,0.20576331,879.0,700.0,0.25684547,917.0,695.0,0.24915726,3,sit_cross_legged
sit_cross_legged\15_F160A_4_737.jpg,901.0,623.0,0.44154313,890.0,610.0,0.46836624,913.0,608.0,0.3724578,868.0,627.0,0.44419357,936.0,631.0,0.2848864,845.0,680.0,0.29328647,971.0,687.0,0.61358947,860.0,698.0,0.25252065,976.0,719.0,0.48510084,883.0,699.0,0.17048718,945.0,707.0,0.14897263,861.0,801.0,0.65190053,933.0,802.0,0.7445152,814.0,673.0,0.8373172,968.0,694.0,0.23369654,880.0,697.0,0.24868281,921.0,692.0,0.21808077,3,sit_cross_legged
sit_cross_legged\15_F160A_4_740.jpg,900.0,617.0,0.45263377,888.0,606.0,0.49326685,913.0,604.0,0.40497518,867.0,625.0,0.55932176,934.0,623.0,0.34401563,835.0,673.0,0.37584424,974.0,684.0,0.73356915,862.0,699.0,0.17557731,973.0,718.0,0.4197309,885.0,695.0,0.12805776,935.0,700.0,0.13575053,862.0,801.0,0.5347034,933.0,804.0,0.7607224,811.0,674.0,0.8151732,995.0,692.0,0.76909345,884.0,702.0,0.26010513,913.0,696.0,0.24968708,3,sit_cross_legged
